"di.id","year","ITEP.sector","Donor","value.x","country","value.y","diff"
"CH",2013,"industry-and-trade","Switzerland",53027525,"Switzerland",53027524,1.88581307537925e-08
"CH",2013,"infrastructure","Switzerland",50042673,"Switzerland",50042666,1.39880617488199e-07
"CH",2013,"other","Switzerland",999768649,"Switzerland",999769015,-3.66084694060055e-07
"CH",2013,"other-social-services","Switzerland",20453690,"Switzerland",20453695,-2.44454668081896e-07
"CH",2013,"water-and-sanitation","Switzerland",150471503,"Switzerland",150471496,4.6520436497534e-08
"CH",2014,"agriculture-and-food-security","Switzerland",109742543,"Switzerland",109742551,-7.28978915679036e-08
"CH",2014,"banking-and-business","Switzerland",115057432,"Switzerland",115057437,-4.34565582864738e-08
"CH",2014,"education","Switzerland",103498140,"Switzerland",103498154,-1.35268131388641e-07
"CH",2014,"environment","Switzerland",90252829,"Switzerland",90252835,-6.64799105632467e-08
"CH",2014,"general-budget-support","Switzerland",33437250,"Switzerland",33437250,0
"CH",2014,"governance-security-and-civil-society","Switzerland",326430125,,,
"CH",2014,"health","Switzerland",127916590,"Switzerland",127916643,-4.14332495886577e-07
"CH",2014,"humanitarian","Switzerland",362989965,"Switzerland",362990052,-2.39676047242794e-07
"CH",2014,"industry-and-trade","Switzerland",96493652,"Switzerland",96493649,3.10901280842806e-08
"CH",2014,"infrastructure","Switzerland",46829304,"Switzerland",46829315,-2.34895654225397e-07
"CH",2014,"other","Switzerland",987839744,"Switzerland",987840265,-5.27413482970776e-07
"CH",2014,"other-social-services","Switzerland",25255499,"Switzerland",25255496,1.18786011711746e-07
"CH",2014,"water-and-sanitation","Switzerland",201044858,"Switzerland",201044855,1.49220429203914e-08
"CH",2015,"agriculture-and-food-security","Switzerland",137823503,"Switzerland",137823524,-1.52368787201701e-07
"CH",2015,"banking-and-business","Switzerland",117858846,"Switzerland",117858857,-9.33319846013086e-08
"CH",2015,"education","Switzerland",111235368,"Switzerland",111235369,-8.98994643502236e-09
"CH",2015,"environment","Switzerland",70179010,"Switzerland",70179006,5.69970992751251e-08
"CH",2015,"general-budget-support","Switzerland",23535049,"Switzerland",23535051,-8.49796403653122e-08
"CH",2015,"governance-security-and-civil-society","Switzerland",335746859,,,
"CH",2015,"health","Switzerland",114562913,"Switzerland",114562906,6.11017982756776e-08
"CH",2015,"humanitarian","Switzerland",414725621,"Switzerland",414725716,-2.29067111337209e-07
"CH",2015,"industry-and-trade","Switzerland",76394713,"Switzerland",76394725,-1.57078932936105e-07
"CH",2015,"infrastructure","Switzerland",40076840,"Switzerland",40076822,4.49137207424537e-07
"CH",2015,"other","Switzerland",1066408571,"Switzerland",1066408839,-2.51310808341206e-07
"CH",2015,"other-social-services","Switzerland",34474561,"Switzerland",34474565,-1.16027583353418e-07
"CH",2015,"water-and-sanitation","Switzerland",198426055,"Switzerland",198426061,-3.02379644648985e-08
"CH",2016,"agriculture-and-food-security","Switzerland",131968539,"Switzerland",131968491,3.63723053719644e-07
"CH",2016,"banking-and-business","Switzerland",127511184,"Switzerland",127511369,-1.45085312673436e-06
"CH",2016,"education","Switzerland",118678487,"Switzerland",118678415,6.06681141797839e-07
"CH",2016,"environment","Switzerland",86739294,"Switzerland",86739261,3.80450410398775e-07
"CH",2016,"general-budget-support","Switzerland",21317630,"Switzerland",21317633,-1.4072858943513e-07
"CH",2016,"governance-security-and-civil-society","Switzerland",335088620,,,
"CH",2016,"health","Switzerland",105548805,"Switzerland",105548784,1.98960092442544e-07
"CH",2016,"humanitarian","Switzerland",361836512,"Switzerland",361836360,4.20079220750392e-07
"CH",2016,"industry-and-trade","Switzerland",64617966,"Switzerland",64617947,2.9403587231452e-07
"CH",2016,"infrastructure","Switzerland",48224972,"Switzerland",48224969,6.22084342526938e-08
"CH",2016,"other","Switzerland",1265816238,"Switzerland",1265816331,-7.34703799873359e-08
"CH",2016,"other-social-services","Switzerland",43088793,"Switzerland",43088776,3.94534142555351e-07
"CH",2016,"water-and-sanitation","Switzerland",143541315,"Switzerland",143541321,-4.17998121307444e-08
"cif",2013,"agriculture-and-food-security","Climate Investment Funds [CIF]",964730,,,
"cif",2013,"banking-and-business","Climate Investment Funds [CIF]",127922,,,
"cif",2013,"environment","Climate Investment Funds [CIF]",41982447,,,
"cif",2013,"infrastructure","Climate Investment Funds [CIF]",90828586,,,
"cif",2013,"other","Climate Investment Funds [CIF]",1223829,,,
"cif",2013,"other-social-services","Climate Investment Funds [CIF]",202640,,,
"cif",2013,"water-and-sanitation","Climate Investment Funds [CIF]",1201909,,,
"cif",2014,"agriculture-and-food-security","Climate Investment Funds [CIF]",4988102,,,
"cif",2014,"banking-and-business","Climate Investment Funds [CIF]",732164,,,
"cif",2014,"education","Climate Investment Funds [CIF]",42024,,,
"cif",2014,"environment","Climate Investment Funds [CIF]",211628176,,,
"cif",2014,"governance-security-and-civil-society","Climate Investment Funds [CIF]",335223,,,
"cif",2014,"industry-and-trade","Climate Investment Funds [CIF]",53983,,,
"cif",2014,"infrastructure","Climate Investment Funds [CIF]",94102904,,,
"cif",2014,"other","Climate Investment Funds [CIF]",1126210,,,
"cif",2014,"other-social-services","Climate Investment Funds [CIF]",155417,,,
"cif",2014,"water-and-sanitation","Climate Investment Funds [CIF]",1200336,,,
"cif",2015,"agriculture-and-food-security","Climate Investment Funds [CIF]",3264071,,,
"cif",2015,"banking-and-business","Climate Investment Funds [CIF]",1896072,,,
"cif",2015,"education","Climate Investment Funds [CIF]",55308,,,
"cif",2015,"environment","Climate Investment Funds [CIF]",169792251,,,
"cif",2015,"governance-security-and-civil-society","Climate Investment Funds [CIF]",248124,,,
"cif",2015,"industry-and-trade","Climate Investment Funds [CIF]",228211,,,
"cif",2015,"infrastructure","Climate Investment Funds [CIF]",201416142,,,
"cif",2015,"other","Climate Investment Funds [CIF]",32628320,,,
"cif",2015,"other-social-services","Climate Investment Funds [CIF]",325446,,,
"cif",2015,"water-and-sanitation","Climate Investment Funds [CIF]",1068296,,,
"cif",2016,"agriculture-and-food-security","Climate Investment Funds [CIF]",8208950,,,
"cif",2016,"banking-and-business","Climate Investment Funds [CIF]",3340170,,,
"cif",2016,"environment","Climate Investment Funds [CIF]",11271090,,,
"cif",2016,"industry-and-trade","Climate Investment Funds [CIF]",18450,,,
"cif",2016,"infrastructure","Climate Investment Funds [CIF]",27921080,,,
"cif",2016,"other-social-services","Climate Investment Funds [CIF]",465260,,,
"cif",2016,"water-and-sanitation","Climate Investment Funds [CIF]",90370,,,
"CY",2014,"other","Cyprus",168216,"Cyprus",168215,5.94473771817187e-06
"CY",2015,"other","Cyprus",565226,"Cyprus",565227,-1.76920382289562e-06
"CZ",2011,"agriculture-and-food-security","Czech Republic",4508463,"Czech Republic",4508463,0
"CZ",2011,"banking-and-business","Czech Republic",493933,"Czech Republic",493933,1.17845256165244e-16
"CZ",2011,"education","Czech Republic",5982803,"Czech Republic",5982799,6.68582936794008e-07
"CZ",2011,"environment","Czech Republic",413498,"Czech Republic",413497,2.41839138278782e-06
"CZ",2011,"governance-security-and-civil-society","Czech Republic",12452731,,,
"CZ",2011,"health","Czech Republic",2479223,"Czech Republic",2479222,4.03352179291657e-07
"CZ",2011,"humanitarian","Czech Republic",3098539,"Czech Republic",3098539,0
"CZ",2011,"industry-and-trade","Czech Republic",617509,"Czech Republic",617508,1.61940959564962e-06
"CZ",2011,"infrastructure","Czech Republic",3916028,"Czech Republic",3916028,0
"CZ",2011,"other","Czech Republic",17169427,"Czech Republic",17169424,1.74729185778885e-07
"CZ",2011,"other-social-services","Czech Republic",2650044,"Czech Republic",2650042,7.54704450190261e-07
"CZ",2011,"water-and-sanitation","Czech Republic",6320536,"Czech Republic",6320530,9.49286579492625e-07
"CZ",2012,"agriculture-and-food-security","Czech Republic",3957382,"Czech Republic",3957381,2.52692310219231e-07
"CZ",2012,"banking-and-business","Czech Republic",528901,"Czech Republic",528899,3.78142601356398e-06
"CZ",2012,"education","Czech Republic",6895371,"Czech Republic",6895364,1.01517380283091e-06
"CZ",2012,"environment","Czech Republic",860545,"Czech Republic",860542,3.48616283866619e-06
"CZ",2012,"governance-security-and-civil-society","Czech Republic",11277869,,,
"CZ",2012,"health","Czech Republic",1952770,"Czech Republic",1952769,5.12093078037864e-07
"CZ",2012,"humanitarian","Czech Republic",4210978,"Czech Republic",4210974,9.49898099681357e-07
"CZ",2012,"industry-and-trade","Czech Republic",866954,"Czech Republic",866954,0
"CZ",2012,"infrastructure","Czech Republic",3210934,"Czech Republic",3210934,0
"CZ",2012,"other","Czech Republic",14852900,"Czech Republic",14852891,6.05942273899373e-07
"CZ",2012,"other-social-services","Czech Republic",1888591,"Czech Republic",1888590,5.29495269224517e-07
"CZ",2012,"water-and-sanitation","Czech Republic",6038180,"Czech Republic",6038180,0
"CZ",2013,"agriculture-and-food-security","Czech Republic",3252209,"Czech Republic",3252210,-3.07483313649277e-07
"CZ",2013,"banking-and-business","Czech Republic",438015,"Czech Republic",438015,0
"CZ",2013,"education","Czech Republic",7306151,"Czech Republic",7306144,9.58096814588146e-07
"CZ",2013,"environment","Czech Republic",825808,"Czech Republic",825807,1.21093522949644e-06
"CZ",2013,"governance-security-and-civil-society","Czech Republic",6307728,,,
"CZ",2013,"health","Czech Republic",2106549,"Czech Republic",2106550,-4.74710058963736e-07
"CZ",2013,"humanitarian","Czech Republic",4021128,"Czech Republic",4021128,0
"CZ",2013,"industry-and-trade","Czech Republic",1189722,"Czech Republic",1189724,-1.68106498829138e-06
"CZ",2013,"infrastructure","Czech Republic",2608896,"Czech Republic",2608896,0
"CZ",2013,"other","Czech Republic",13666744,"Czech Republic",13666731,9.51214129715168e-07
"CZ",2013,"other-social-services","Czech Republic",1902181,"Czech Republic",1902179,1.05142465412072e-06
"CZ",2013,"water-and-sanitation","Czech Republic",4282913,"Czech Republic",4282914,-2.33485947531505e-07
"CZ",2014,"agriculture-and-food-security","Czech Republic",4217277,"Czech Republic",4217273,9.484793149703e-07
"CZ",2014,"banking-and-business","Czech Republic",236009,"Czech Republic",236009,0
"CZ",2014,"education","Czech Republic",8837562,"Czech Republic",8837560,2.26306757451885e-07
"CZ",2014,"environment","Czech Republic",1084501,"Czech Republic",1084499,1.84416611879565e-06
"CZ",2014,"governance-security-and-civil-society","Czech Republic",6748530,,,
"CZ",2014,"health","Czech Republic",3102886,"Czech Republic",3102886,0
"CZ",2014,"humanitarian","Czech Republic",6238101,"Czech Republic",6238097,6.41220781773171e-07
"CZ",2014,"industry-and-trade","Czech Republic",624263,"Czech Republic",624262,1.60188894744683e-06
"CZ",2014,"infrastructure","Czech Republic",1298933,"Czech Republic",1298932,7.69862648804827e-07
"CZ",2014,"other","Czech Republic",17132146,"Czech Republic",17132139,4.08588626316867e-07
"CZ",2014,"other-social-services","Czech Republic",1467923,"Czech Republic",1467921,1.36246928483306e-06
"CZ",2014,"water-and-sanitation","Czech Republic",3443979,"Czech Republic",3443979,0
"CZ",2015,"agriculture-and-food-security","Czech Republic",4851020,"Czech Republic",4851014,1.23685328034104e-06
"CZ",2015,"banking-and-business","Czech Republic",652153,"Czech Republic",652153,0
"CZ",2015,"education","Czech Republic",9778155,"Czech Republic",9778142,1.32949416326495e-06
"CZ",2015,"environment","Czech Republic",529803,"Czech Republic",529804,-1.88749403080013e-06
"CZ",2015,"governance-security-and-civil-society","Czech Republic",8632100,,,
"CZ",2015,"health","Czech Republic",2620445,"Czech Republic",2620447,-7.63229146194635e-07
"CZ",2015,"humanitarian","Czech Republic",8547467,"Czech Republic",8547463,4.6797489829443e-07
"CZ",2015,"industry-and-trade","Czech Republic",324950,"Czech Republic",324949,3.07739652254193e-06
"CZ",2015,"infrastructure","Czech Republic",4710073,"Czech Republic",4710075,-4.24621868917955e-07
"CZ",2015,"other","Czech Republic",25046318,"Czech Republic",25046332,-5.58964395485197e-07
"CZ",2015,"other-social-services","Czech Republic",2274005,"Czech Republic",2274003,8.79505541984296e-07
"CZ",2015,"water-and-sanitation","Czech Republic",3447590,"Czech Republic",3447589,2.90057692475033e-07
"CZ",2016,"agriculture-and-food-security","Czech Republic",4076828,"Czech Republic",4076827,2.45288739300667e-07
"CZ",2016,"banking-and-business","Czech Republic",407388,"Czech Republic",407387,2.45466238573547e-06
"CZ",2016,"education","Czech Republic",7779078,"Czech Republic",7779072,7.71299632167205e-07
"CZ",2016,"environment","Czech Republic",851171,"Czech Republic",851171,0
"CZ",2016,"governance-security-and-civil-society","Czech Republic",7611236,,,
"CZ",2016,"health","Czech Republic",2767351,"Czech Republic",2767348,1.08406920553266e-06
"CZ",2016,"humanitarian","Czech Republic",12280223,"Czech Republic",12280220,2.4429523796107e-07
"CZ",2016,"industry-and-trade","Czech Republic",101672,"Czech Republic",101672,0
"CZ",2016,"infrastructure","Czech Republic",1515780,"Czech Republic",1515779,6.59726345511882e-07
"CZ",2016,"other","Czech Republic",28589156,"Czech Republic",28589147,3.14804676290549e-07
"CZ",2016,"other-social-services","Czech Republic",2092786,"Czech Republic",2092785,4.77831942571849e-07
"CZ",2016,"water-and-sanitation","Czech Republic",3312065,"Czech Republic",3312066,-3.01926441661018e-07
"DE",2002,"agriculture-and-food-security","Germany",194798354,"Germany",194798374,-1.02670272049629e-07
"DE",2002,"banking-and-business","Germany",141566769,"Germany",141566742,1.90722725331112e-07
"DE",2002,"debt-relief","Germany",1647208396,"Germany",1647208168,1.38416001614407e-07
"DE",2002,"education","Germany",302087927,"Germany",302087930,-9.93088346758062e-09
"DE",2002,"environment","Germany",57891910,"Germany",57891913,-5.18207120822236e-08
"DE",2002,"general-budget-support","Germany",5600268,"Germany",5600268,0
"DE",2002,"governance-security-and-civil-society","Germany",237815711,,,
"DE",2002,"health","Germany",138163699,"Germany",138163745,-3.32938393608006e-07
"DE",2002,"humanitarian","Germany",276927648,"Germany",276927709,-2.20274141785944e-07
"DE",2002,"industry-and-trade","Germany",39041904,"Germany",39041906,-5.12270098302583e-08
"DE",2002,"infrastructure","Germany",693227613,"Germany",693227528,1.22614850311798e-07
"DE",2002,"other","Germany",1512295968,"Germany",1512295832,8.99294866069497e-08
"DE",2002,"other-social-services","Germany",206855580,"Germany",206855610,-1.45028720037429e-07
"DE",2002,"water-and-sanitation","Germany",316790693,"Germany",316790617,2.39906037896132e-07
"DE",2003,"agriculture-and-food-security","Germany",238804095,"Germany",238804081,5.86254603381069e-08
"DE",2003,"banking-and-business","Germany",205400696,"Germany",205400710,-6.81594574538345e-08
"DE",2003,"debt-relief","Germany",1583696514,"Germany",1583696414,6.31434110740235e-08
"DE",2003,"education","Germany",1161320782,"Germany",1161321140,-3.08269692189147e-07
"DE",2003,"environment","Germany",118770676,"Germany",118770661,1.26293799994874e-07
"DE",2003,"general-budget-support","Germany",282423,"Germany",282423,0
"DE",2003,"governance-security-and-civil-society","Germany",346043363,,,
"DE",2003,"health","Germany",207661886,"Germany",207661897,-5.2970721839635e-08
"DE",2003,"humanitarian","Germany",190112107,"Germany",190112066,2.15662225025995e-07
"DE",2003,"industry-and-trade","Germany",48632758,"Germany",48632760,-4.11245440778826e-08
"DE",2003,"infrastructure","Germany",394984723,"Germany",394984821,-2.48110861745911e-07
"DE",2003,"other","Germany",989047978,"Germany",989047991,-1.31439528608995e-08
